Search_method Problem Max_evals Run Score
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 6 -20427N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 7 -23137N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 8 -21044N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 9 -20101N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 10 -19987N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 11 -23059N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 12 -21907N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 13 -22474N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 14 -22665N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 15 -21916N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 16 -21496N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 17 -21344N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 18 -22137N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 19 -22757N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 20 -20503N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 21 -21707N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 22 -21397N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 23 -22131N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 24 -21190N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 25 -19486N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 26 -21329N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 27 -23418N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 28 -21543N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 29 -17064N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 30 -21257N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 31 -19078N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 32 -22778N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 33 -19161N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 34 -23028N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 35 -21534N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 36 -22543N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 37 -20032N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 38 -21866N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 39 -19482N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 40 -22397N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 41 -22009N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 42 -19591N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 43 -21806N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 44 -21832N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 45 -21522N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 46 -21752N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 47 -24016N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 48 -21141N
hill_climber_restart-penalized knapPI_16_200_1000_4 10000 49 -22299N
random_search knapPI_11_20_1000_4 10000 0 1360N
random_search knapPI_11_20_1000_4 10000 1 1340N
random_search knapPI_11_20_1000_4 10000 2 1360N
random_search knapPI_11_20_1000_4 10000 3 1400N
random_search knapPI_11_20_1000_4 10000 4 1340N
random_search knapPI_11_20_1000_4 10000 5 1400N
random_search knapPI_11_20_1000_4 10000 6 1320N
random_search knapPI_11_20_1000_4 10000 7 1400N
random_search knapPI_11_20_1000_4 10000 8 1320N
random_search knapPI_11_20_1000_4 10000 9 1440N
random_search knapPI_11_20_1000_4 10000 10 1400N
random_search knapPI_11_20_1000_4 10000 11 1400N
random_search knapPI_11_20_1000_4 10000 12 1400N
random_search knapPI_11_20_1000_4 10000 13 1400N
random_search knapPI_11_20_1000_4 10000 14 1320N
random_search knapPI_11_20_1000_4 10000 15 1360N
random_search knapPI_11_20_1000_4 10000 16 1400N
random_search knapPI_11_20_1000_4 10000 17 1400N
random_search knapPI_11_20_1000_4 10000 18 1360N
random_search knapPI_11_20_1000_4 10000 19 1400N
random_search knapPI_11_20_1000_4 10000 20 1400N
random_search knapPI_11_20_1000_4 10000 21 1440N
random_search knapPI_11_20_1000_4 10000 22 1320N
random_search knapPI_11_20_1000_4 10000 23 1340N
random_search knapPI_11_20_1000_4 10000 24 1320N
random_search knapPI_11_20_1000_4 10000 25 1320N
random_search knapPI_11_20_1000_4 10000 26 1400N
random_search knapPI_11_20_1000_4 10000 27 1360N
random_search knapPI_11_20_1000_4 10000 28 1400N
random_search knapPI_11_20_1000_4 10000 29 1280N
random_search knapPI_11_20_1000_4 10000 30 1400N
random_search knapPI_11_20_1000_4 10000 31 1360N
random_search knapPI_11_20_1000_4 10000 32 1400N
random_search knapPI_11_20_1000_4 10000 33 1360N
random_search knapPI_11_20_1000_4 10000 34 1200N
random_search knapPI_11_20_1000_4 10000 35 1400N
random_search knapPI_11_20_1000_4 10000 36 1360N
random_search knapPI_11_20_1000_4 10000 37 1440N
random_search knapPI_11_20_1000_4 10000 38 1400N
random_search knapPI_11_20_1000_4 10000 39 1400N
random_search knapPI_11_20_1000_4 10000 40 1340N
random_search knapPI_11_20_1000_4 10000 41 1400N
random_search knapPI_11_20_1000_4 10000 42 1400N
random_search knapPI_11_20_1000_4 10000 43 1400N
random_search knapPI_11_20_1000_4 10000 44 1400N
random_search knapPI_11_20_1000_4 10000 45 1400N
random_search knapPI_11_20_1000_4 10000 46 1320N
random_search knapPI_11_20_1000_4 10000 47 1400N
random_search knapPI_11_20_1000_4 10000 48 1400N
random_search knapPI_11_20_1000_4 10000 49 1400N
random_search knapPI_13_20_1000_4 10000 0 880N
random_search knapPI_13_20_1000_4 10000 1 889N
random_search knapPI_13_20_1000_4 10000 2 792N
random_search knapPI_13_20_1000_4 10000 3 729N
random_search knapPI_13_20_1000_4 10000 4 880N
random_search knapPI_13_20_1000_4 10000 5 640N
random_search knapPI_13_20_1000_4 10000 6 836N
random_search knapPI_13_20_1000_4 10000 7 880N
random_search knapPI_13_20_1000_4 10000 8 890N
random_search knapPI_13_20_1000_4 10000 9 889N
random_search knapPI_13_20_1000_4 10000 10 765N
random_search knapPI_13_20_1000_4 10000 11 854N
random_search knapPI_13_20_1000_4 10000 12 676N
random_search knapPI_13_20_1000_4 10000 13 907N
random_search knapPI_13_20_1000_4 10000 14 880N
random_search knapPI_13_20_1000_4 10000 15 907N
random_search knapPI_13_20_1000_4 10000 16 880N
random_search knapPI_13_20_1000_4 10000 17 880N
random_search knapPI_13_20_1000_4 10000 18 560N
random_search knapPI_13_20_1000_4 10000 19 890N
random_search knapPI_13_20_1000_4 10000 20 836N
random_search knapPI_13_20_1000_4 10000 21 889N
random_search knapPI_13_20_1000_4 10000 22 880N
random_search knapPI_13_20_1000_4 10000 23 854N
random_search knapPI_13_20_1000_4 10000 24 827N
random_search knapPI_13_20_1000_4 10000 25 729N
random_search knapPI_13_20_1000_4 10000 26 889N
random_search knapPI_13_20_1000_4 10000 27 765N
random_search knapPI_13_20_1000_4 10000 28 712N
random_search knapPI_13_20_1000_4 10000 29 889N
random_search knapPI_13_20_1000_4 10000 30 890N
random_search knapPI_13_20_1000_4 10000 31 907N
random_search knapPI_13_20_1000_4 10000 32 889N
random_search knapPI_13_20_1000_4 10000 33 889N
random_search knapPI_13_20_1000_4 10000 34 880N
random_search knapPI_13_20_1000_4 10000 35 880N
random_search knapPI_13_20_1000_4 10000 36 854N
random_search knapPI_13_20_1000_4 10000 37 667N
random_search knapPI_13_20_1000_4 10000 38 907N
random_search knapPI_13_20_1000_4 10000 39 792N
random_search knapPI_13_20_1000_4 10000 40 774N
random_search knapPI_13_20_1000_4 10000 41 827N
random_search knapPI_13_20_1000_4 10000 42 890N
random_search knapPI_13_20_1000_4 10000 43 890N
random_search knapPI_13_20_1000_4 10000 44 889N
random_search knapPI_13_20_1000_4 10000 45 880N
random_search knapPI_13_20_1000_4 10000 46 854N
random_search knapPI_13_20_1000_4 10000 47 729N
random_search knapPI_13_20_1000_4 10000 48 889N
random_search knapPI_13_20_1000_4 10000 49 703N
random_search knapPI_16_20_1000_4 10000 0 2289N
random_search knapPI_16_20_1000_4 10000 1 1952N
random_search knapPI_16_20_1000_4 10000 2 2664N
random_search knapPI_16_20_1000_4 10000 3 2449N
random_search knapPI_16_20_1000_4 10000 4 2651N
random_search knapPI_16_20_1000_4 10000 5 2323N
random_search knapPI_16_20_1000_4 10000 6 2582N
random_search knapPI_16_20_1000_4 10000 7 2316N
random_search knapPI_16_20_1000_4 10000 8 2267N
random_search knapPI_16_20_1000_4 10000 9 2426N
random_search knapPI_16_20_1000_4 10000 10 2531N
random_search knapPI_16_20_1000_4 10000 11 2044N
random_search knapPI_16_20_1000_4 10000 12 2532N
random_search knapPI_16_20_1000_4 10000 13 1930N
random_search knapPI_16_20_1000_4 10000 14 2214N
random_search knapPI_16_20_1000_4 10000 15 2210N
random_search knapPI_16_20_1000_4 10000 16 2263N
random_search knapPI_16_20_1000_4 10000 17 2040N
random_search knapPI_16_20_1000_4 10000 18 1944N
random_search knapPI_16_20_1000_4 10000 19 2296N
random_search knapPI_16_20_1000_4 10000 20 2525N
random_search knapPI_16_20_1000_4 10000 21 1287N
random_search knapPI_16_20_1000_4 10000 22 2489N
random_search knapPI_16_20_1000_4 10000 23 2390N
random_search knapPI_16_20_1000_4 10000 24 2453N
random_search knapPI_16_20_1000_4 10000 25 2597N
random_search knapPI_16_20_1000_4 10000 26 2442N
random_search knapPI_16_20_1000_4 10000 27 2365N
random_search knapPI_16_20_1000_4 10000 28 2123N
random_search knapPI_16_20_1000_4 10000 29 2516N
random_search knapPI_16_20_1000_4 10000 30 2377N
random_search knapPI_16_20_1000_4 10000 31 2199N
random_search knapPI_16_20_1000_4 10000 32 2098N
random_search knapPI_16_20_1000_4 10000 33 2886N
random_search knapPI_16_20_1000_4 10000 34 2433N
random_search knapPI_16_20_1000_4 10000 35 2498N
random_search knapPI_16_20_1000_4 10000 36 2365N
random_search knapPI_16_20_1000_4 10000 37 1936N
random_search knapPI_16_20_1000_4 10000 38 2449N
random_search knapPI_16_20_1000_4 10000 39 2366N
random_search knapPI_16_20_1000_4 10000 40 2527N
random_search knapPI_16_20_1000_4 10000 41 2047N
random_search knapPI_16_20_1000_4 10000 42 2505N
random_search knapPI_16_20_1000_4 10000 43 2256N
random_search knapPI_16_20_1000_4 10000 44 2442N
random_search knapPI_16_20_1000_4 10000 45 2263N
random_search knapPI_16_20_1000_4 10000 46 2390N
random_search knapPI_16_20_1000_4 10000 47 2135N
random_search knapPI_16_20_1000_4 10000 48 2316N
random_search knapPI_16_20_1000_4 10000 49 2503N
random_search knapPI_11_200_1000_4 10000 0 0
random_search knapPI_11_200_1000_4 10000 1 0
random_search knapPI_11_200_1000_4 10000 2 0
random_search knapPI_11_200_1000_4 10000 3 0
random_search knapPI_11_200_1000_4 10000 4 0
random_search knapPI_11_200_1000_4 10000 5 0
random_search knapPI_11_200_1000_4 10000 6 0
random_search knapPI_11_200_1000_4 10000 7 0
random_search knapPI_11_200_1000_4 10000 8 0
random_search knapPI_11_200_1000_4 10000 9 0
random_search knapPI_11_200_1000_4 10000 10 0
random_search knapPI_11_200_1000_4 10000 11 0
random_search knapPI_11_200_1000_4 10000 12 0
random_search knapPI_11_200_1000_4 10000 13 0
random_search knapPI_11_200_1000_4 10000 14 0
random_search knapPI_11_200_1000_4 10000 15 0
random_search knapPI_11_200_1000_4 10000 16 0
random_search knapPI_11_200_1000_4 10000 17 0
random_search knapPI_11_200_1000_4 10000 18 0
random_search knapPI_11_200_1000_4 10000 19 0
random_search knapPI_11_200_1000_4 10000 20 0
random_search knapPI_11_200_1000_4 10000 21 0
random_search knapPI_11_200_1000_4 10000 22 0
random_search knapPI_11_200_1000_4 10000 23 0
random_search knapPI_11_200_1000_4 10000 24 0
random_search knapPI_11_200_1000_4 10000 25 0
random_search knapPI_11_200_1000_4 10000 26 0
random_search knapPI_11_200_1000_4 10000 27 0
random_search knapPI_11_200_1000_4 10000 28 0
random_search knapPI_11_200_1000_4 10000 29 0
random_search knapPI_11_200_1000_4 10000 30 0
random_search knapPI_11_200_1000_4 10000 31 0
random_search knapPI_11_200_1000_4 10000 32 0
random_search knapPI_11_200_1000_4 10000 33 0
random_search knapPI_11_200_1000_4 10000 34 0
random_search knapPI_11_200_1000_4 10000 35 0
random_search knapPI_11_200_1000_4 10000 36 0
random_search knapPI_11_200_1000_4 10000 37 0
random_search knapPI_11_200_1000_4 10000 38 0
random_search knapPI_11_200_1000_4 10000 39 0
random_search knapPI_11_200_1000_4 10000 40 0
random_search knapPI_11_200_1000_4 10000 41 0
random_search knapPI_11_200_1000_4 10000 42 0
random_search knapPI_11_200_1000_4 10000 43 0
random_search knapPI_11_200_1000_4 10000 44 0
random_search knapPI_11_200_1000_4 10000 45 0
random_search knapPI_11_200_1000_4 10000 46 0
random_search knapPI_11_200_1000_4 10000 47 0
random_search knapPI_11_200_1000_4 10000 48 0
random_search knapPI_11_200_1000_4 10000 49 0
random_search knapPI_13_200_1000_4 10000 0 0
random_search knapPI_13_200_1000_4 10000 1 0
random_search knapPI_13_200_1000_4 10000 2 0
random_search knapPI_13_200_1000_4 10000 3 0
random_search knapPI_13_200_1000_4 10000 4 0
random_search knapPI_13_200_1000_4 10000 5 0
random_search knapPI_13_200_1000_4 10000 6 0
random_search knapPI_13_200_1000_4 10000 7 0
random_search knapPI_13_200_1000_4 10000 8 0
random_search knapPI_13_200_1000_4 10000 9 0
random_search knapPI_13_200_1000_4 10000 10 0
random_search knapPI_13_200_1000_4 10000 11 0
random_search knapPI_13_200_1000_4 10000 12 0
random_search knapPI_13_200_1000_4 10000 13 0
random_search knapPI_13_200_1000_4 10000 14 0
random_search knapPI_13_200_1000_4 10000 15 0
random_search knapPI_13_200_1000_4 10000 16 0
random_search knapPI_13_200_1000_4 10000 17 0
random_search knapPI_13_200_1000_4 10000 18 0
random_search knapPI_13_200_1000_4 10000 19 0
random_search knapPI_13_200_1000_4 10000 20 0
random_search knapPI_13_200_1000_4 10000 21 0
random_search knapPI_13_200_1000_4 10000 22 0
random_search knapPI_13_200_1000_4 10000 23 0
random_search knapPI_13_200_1000_4 10000 24 0
random_search knapPI_13_200_1000_4 10000 25 0
random_search knapPI_13_200_1000_4 10000 26 0
random_search knapPI_13_200_1000_4 10000 27 0
random_search knapPI_13_200_1000_4 10000 28 0
random_search knapPI_13_200_1000_4 10000 29 0
random_search knapPI_13_200_1000_4 10000 30 0
random_search knapPI_13_200_1000_4 10000 31 0
random_search knapPI_13_200_1000_4 10000 32 0
random_search knapPI_13_200_1000_4 10000 33 0
random_search knapPI_13_200_1000_4 10000 34 0
random_search knapPI_13_200_1000_4 10000 35 0
random_search knapPI_13_200_1000_4 10000 36 0
random_search knapPI_13_200_1000_4 10000 37 0
random_search knapPI_13_200_1000_4 10000 38 0
random_search knapPI_13_200_1000_4 10000 39 0
random_search knapPI_13_200_1000_4 10000 40 0
random_search knapPI_13_200_1000_4 10000 41 0
random_search knapPI_13_200_1000_4 10000 42 0
random_search knapPI_13_200_1000_4 10000 43 0
random_search knapPI_13_200_1000_4 10000 44 0
random_search knapPI_13_200_1000_4 10000 45 0
random_search knapPI_13_200_1000_4 10000 46 0
random_search knapPI_13_200_1000_4 10000 47 0
random_search knapPI_13_200_1000_4 10000 48 0
random_search knapPI_13_200_1000_4 10000 49 0
random_search knapPI_16_200_1000_4 10000 0 0
random_search knapPI_16_200_1000_4 10000 1 0
random_search knapPI_16_200_1000_4 10000 2 0
random_search knapPI_16_200_1000_4 10000 3 0
random_search knapPI_16_200_1000_4 10000 4 0
random_search knapPI_16_200_1000_4 10000 5 0
random_search knapPI_16_200_1000_4 10000 6 0
random_search knapPI_16_200_1000_4 10000 7 0
random_search knapPI_16_200_1000_4 10000 8 0
random_search knapPI_16_200_1000_4 10000 9 0
random_search knapPI_16_200_1000_4 10000 10 0
random_search knapPI_16_200_1000_4 10000 11 0
random_search knapPI_16_200_1000_4 10000 12 0
random_search knapPI_16_200_1000_4 10000 13 0
random_search knapPI_16_200_1000_4 10000 14 0
random_search knapPI_16_200_1000_4 10000 15 0
random_search knapPI_16_200_1000_4 10000 16 0
random_search knapPI_16_200_1000_4 10000 17 0
random_search knapPI_16_200_1000_4 10000 18 0
random_search knapPI_16_200_1000_4 10000 19 0
random_search knapPI_16_200_1000_4 10000 20 0
random_search knapPI_16_200_1000_4 10000 21 0
random_search knapPI_16_200_1000_4 10000 22 0
random_search knapPI_16_200_1000_4 10000 23 0
random_search knapPI_16_200_1000_4 10000 24 0
random_search knapPI_16_200_1000_4 10000 25 0
random_search knapPI_16_200_1000_4 10000 26 0
random_search knapPI_16_200_1000_4 10000 27 0
random_search knapPI_16_200_1000_4 10000 28 0
random_search knapPI_16_200_1000_4 10000 29 0
random_search knapPI_16_200_1000_4 10000 30 0
random_search knapPI_16_200_1000_4 10000 31 0
random_search knapPI_16_200_1000_4 10000 32 0
random_search knapPI_16_200_1000_4 10000 33 0
random_search knapPI_16_200_1000_4 10000 34 0
random_search knapPI_16_200_1000_4 10000 35 0
random_search knapPI_16_200_1000_4 10000 36 0
random_search knapPI_16_200_1000_4 10000 37 0
random_search knapPI_16_200_1000_4 10000 38 0
random_search knapPI_16_200_1000_4 10000 39 0
random_search knapPI_16_200_1000_4 10000 40 0
random_search knapPI_16_200_1000_4 10000 41 0
random_search knapPI_16_200_1000_4 10000 42 0
random_search knapPI_16_200_1000_4 10000 43 0
random_search knapPI_16_200_1000_4 10000 44 0
random_search knapPI_16_200_1000_4 10000 45 0
random_search knapPI_16_200_1000_4 10000 46 0
random_search knapPI_16_200_1000_4 10000 47 0
random_search knapPI_16_200_1000_4 10000 48 0
random_search knapPI_16_200_1000_4 10000 49 0
